423.81462446962837,32
424.0784460078014,30
424.34226643828288,31
424.60608575978796,39
424.86990397103261,30
425.13372107073195,32
425.39753705760205,29
425.66135193035763,21
425.92516568771504,25
426.1889783283894,25
426.45278985109655,25
426.71660025455179,25
426.98040953747073,28
427.24421769856917,25
427.50802473656262,26
427.77183065016641,25
428.03563543809656,29
428.29943909906837,29
428.56324163179767,22
428.827043035,23
429.09084330739108,18
429.3546424476865,19
429.61844045460163,16
429.88223732685242,22
430.14603306315462,24
430.40982766222373,18
430.67362112277505,13
430.93741344352514,20
431.20120462318908,20
431.46499466048283,12
431.72878355412189,12
431.99257130282206,12
432.25635790529907,10
432.52014336026843,16
432.78392766644617,15
433.0477108225482,18
433.31149282728984,21
433.57527367938707,25
433.8390533775555,25
434.10283192051111,22
434.36660930696962,14
434.63038553564667,18
434.89416060525809,20
435.15793451452,16
435.42170726214783,14
435.68547884685745,16
435.949249267365,13
436.213018522386,13
436.47678661063657,14
436.740553530832,19
437.00431928168882,15
437.26808386192255,16
437.53184727024905,16
437.79560950538439,14
438.05937056604409,14
438.3231304509444,13
438.58688915880128,12
438.85064668833041,11
439.11440303824787,11
439.37815820726945,23
439.64191219411106,19
439.905664997489,12
440.16941661611872,19
440.43316704871643,17
440.69691629399836,17
440.96066435067991,13
441.22441121747772,10
441.48815689310732,12
441.751901376285,12
442.0156446657266,12
442.27938676014804,9
442.54312765826569,13
442.80686735879522,11
443.070605860453,17
443.334343161955,12
443.598079262017,15
443.86181415935556,16
444.1255478526864,19
444.38928034072586,17
444.65301162218975,8
444.91674169579426,7
445.1804705602558,7
445.4441982142904,14
445.7079246566139,12
445.97164988594284,11
446.23537390099295,15
446.499096700481,14
446.76281828312239,9
447.02653864763391,10
447.29025779273144,15
447.55397571713132,15
447.81769241954987,13
448.08140789870316,19
448.34512215330727,14
448.60883518207851,20
448.87254698373351,9
449.13625755698814,12
449.3999669005587,13
449.66367501316165,13
449.92738189351309,12
450.19108754032942,14
450.45479195232684,17
450.71849512822189,11
450.98219706673069,19
451.24589776656939,21
451.5095972264549,17
451.77329544510314,16
452.03699242123048,15
452.30068815355355,10
452.56438264078844,11
452.82807588165167,16
453.09176787485973,15
453.35545861912891,18
453.61914811317553,16
453.88283635571645,12
454.14652334546764,10
454.41020908114587,12
454.67389356146731,8
454.93757678514879,7
455.20125875090633,10
455.46493945745692,5
455.72861890351669,8
455.9922970878024,15
456.25597400903052,13
456.51964966591743,16
456.7833240571797,11
457.04699718153404,14
457.310669037697,16
457.57433962438495,11
457.83800894031464,9
458.10167698420264,9
458.3653437547656,11
458.62900925072006,8
458.89267347078271,12
459.15633641367026,17
459.4199980780989,13
459.68365846278596,18
459.94731756644762,16
460.21097538780089,19
460.47463192556222,11
460.73828717844845,20
461.00194114517603,15
461.2655938244622,17
461.52924521502325,18
461.79289531557589,15
462.05654412483722,9
462.32019164152376,10
462.58383786435229,12
462.84748279203984,10
463.11112642330289,11
463.37476875685849,18
463.63840979142333,22
463.9020495257144,16
464.16568795844807,13
464.4293250883419,18
464.69296091411223,13
464.95659543447624,15
465.22022864815051,12
465.48386055385231,15
465.74749115029829,16
466.01112043620554,15
466.27474841029084,10
466.53837507127116,16
466.80200041786338,14
467.06562444878477,14
467.32924716275215,17
467.59286855848256,15
467.85648863469254,15
468.1201073900998,16
468.38372482342095,14
468.64734093337324,12
468.91095571867362,13
469.17456917803895,6
469.43818131018668,7
469.70179211383379,8
469.96540158769733,8
470.22900973049434,8
470.492616540942,14
470.75622201775712,7
471.0198261596575,13
471.28342896536003,11
471.54703043358154,7
471.81063056303952,9
472.07422935245125,11
472.33782680053372,10
472.60142290600419,9
472.8650176675801,11
473.12861108397834,7
473.3922031539164,19
473.6557938761116,12
473.91938324928111,11
474.182971272142,9
474.44655794341207,11
474.71014326180824,7
474.97372722604814,11
475.23730983484859,12
475.50089108692742,11
475.76447098100181,20
476.02804951578929,20
476.29162669000732,16
476.55520250237282,8
476.81877695160375,12
477.08235003641727,6
477.34592175553075,6
477.60949210766182,10
477.87306109152792,12
478.13662870584642,11
478.40019494933478,15
478.66375982071094,14
478.92732331869195,12
479.19088544199536,15
479.45444618933891,11
479.71800555944003,9
479.98156355101651,16
480.24512016278538,13
480.50867539346513,13
480.77222924177249,15
481.03578170642555,14
481.29933278614203,11
481.5628824796392,10
481.82643078563495,9
482.089977702847,12
482.35352322999307,9
482.61706736579055,19
482.88061010895746,8
483.14415145821135,9
483.4076914122702,15
483.67122996985165,16
483.93476712967311,13
484.19830289045308,10
484.46183725090873,7
484.72537020975818,7
484.98890176571922,6
485.25243191750928,5
485.5159606638469,12
485.77948800344979,13
486.04301393503528,8
486.30653845732178,16
486.57006156902719,16
486.83358326886918,15
487.09710355556587,7
487.36062242783504,16
487.62413988439505,13
487.88765592396294,10
488.15117054525791,13
488.41468374699718,13
488.67819552789905,13
488.94170588668152,11
489.20521482206237,16
489.46872233276,9
489.73222841749248,15
489.99573307497769,15
490.25923630393379,8
490.52273810307895,11
490.78623847113147,8
491.049737406809,8
491.31323490883005,13
491.576730975913,13
491.84022560677573,8
492.10371880013651,10
492.36721055471355,14
492.63070086922494,12
492.89418974238924,13
493.15767717292442,12
493.42116315954888,11
493.6846477009812,15
493.94813079593911,7
494.21161244314135,12
494.47509264130588,13
494.7385713891515,13
495.0020486853964,12
495.26552452875887,13
495.52899891795732,8
495.79247185171039,7
496.05594332873596,16
496.31941334775297,10
496.58288190747987,10
496.84634900663497,12
497.1098146439366,10
497.37327881810364,12
497.63674152785416,8
497.90020277190706,14
498.16366254898048,9
498.42712085779362,19
498.69057769706444,14
498.95403306551179,9
499.21748696185449,11
499.48093938481082,8
499.74439033309932,8
500.00783980543883,9
500.27128780054835,11
500.53473431714605,11
500.79817935395067,12
501.06162290968132,10
501.32506498305645,13
501.58850557279459,10
501.85194467761488,17
502.115382296236,15
502.37881842737664,15
502.64225306975572,14
502.90568622209213,15
503.16911788310438,18
503.43254805151156,17
503.69597672603243,11
503.95940390538613,10
504.22282958829135,14
504.48625377346718,10
504.7496764596321,13
505.01309764550547,10
505.27651732980632,13
505.53993551125353,12
505.80335218856578,16
506.06676736046262,16
506.33018102566245,14
506.59359318288506,12
506.857003830849,13
507.12041296827329,19
507.38382059387743,17
507.64722670638031,15
507.91063130450084,19
508.17403438695845,16
508.43743595247241,4
508.70083599976158,10
508.96423452754527,15
509.22763153454287,18
509.49102701947339,16
509.754420981056,14
510.01781341801023,12
510.281204329055,10
510.54459371290994,11
510.80798156829439,14
511.07136789392757,9
511.33475268852851,15
511.59813595081687,17
511.86151767951219,15
512.12489787333345,18
512.38827653100032,13
512.6516536512321,16
512.91502923274857,11
513.1784032742687,10
513.441775774512,2
513.70514673219873,10
513.96851614604748,7
514.2318840147783,11
514.49525033711029,11
514.75861511176333,9
515.02197833745709,8
515.28534001291109,11
515.5487001368449,10
515.812058707978,9
516.07541572503044,5
516.33877118672149,9
516.60212509177074,7
516.86547743889855,8
517.12882822682388,13
517.39217745426708,17
517.65552511994736,20
517.91887122258481,17
518.18221576089911,16
518.44555873361026,18
